,tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,token0_daily_amount_net_swap,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
38,STRK_USDT,STRK,USDT,2024-02-21 22:00:00,1708552800,0.9376096371314449,-128.8990654679639,1.80318306537712,50.95814161319371,-77.9409238547702,724036493718979.0,-69119135823266.0,654917357895713.0,1.7955195734944789,1.8218892859502256,1.77551707,0.0194628787316414,107.3737481246853,-800.0,-692.6262518753147,107.3737481246853,-800.0,-692.6262518753147,1,1,16,18,,724036493718979.0,-69119135823266.0
39,STRK_USDT,STRK,USDT,2024-02-21 23:00:00,1708556400,,0.0,1.1417040308368285,254.50150577731245,254.50150577731245,0.0,-1096472654370136.0,-1096472654370136.0,1.844717162080932,1.879816210273741,1.0330528521903952,0.3005340464986152,4591.201148442057,0.0,4591.201148442057,4591.201148442057,0.0,4591.201148442057,0,1,39,40,,0.0,-1096472654370136.0
40,STRK_USDT,STRK,USDT,2024-02-22 00:00:00,1708560000,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8820356363636364,1.885445775805063,1.8431823333333333,0.0197822052840168,261.76437898542446,-460.0,-198.23562101457557,261.76437898542446,-460.0,-198.23562101457557,0,0,18,18,,0.0,0.0
41,STRK_USDT,STRK,USDT,2024-02-22 01:00:00,1708563600,1.845867163704298,-380.2339490082808,,0.0,-380.2339490082808,5480218848758811.0,0.0,5480218848758811.0,1.879868289763854,1.8851382537131172,1.8412583674418592,0.0199554903641217,471.315300555716,-1579.2110202916715,-1107.8957197359557,471.315300555716,-1579.2110202916715,-1107.8957197359557,1,0,34,35,,5480218848758811.0,0.0
42,STRK_USDT,STRK,USDT,2024-02-22 02:00:00,1708567200,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8623043285067549,1.8648858320936952,1.824916,0.0163901321506123,277.90136693131484,-1067.0,-789.0986330686851,277.90136693131484,-1067.0,-789.0986330686851,0,0,58,58,,0.0,0.0
43,STRK_USDT,STRK,USDT,2024-02-22 03:00:00,1708570800,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8588918846298503,1.8779280215127063,1.8210937870370367,0.013729559333577,2578.514194595979,-432.0,2146.514194595979,2578.514194595979,-432.0,2146.514194595979,0,1,56,57,,0.0,0.0
44,STRK_USDT,STRK,USDT,2024-02-22 04:00:00,1708574400,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8885216756758192,1.91315501868705,1.8838070926947497,0.0075129495430139,1548.5913690260886,0.0,1548.5913690260886,1548.5913690260886,0.0,1548.5913690260886,0,0,56,56,,0.0,0.0
45,STRK_USDT,STRK,USDT,2024-02-22 05:00:00,1708578000,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8726150943396225,1.9140910794118264,1.859114137614679,0.0222396825514491,52.21978957259692,-1425.3754196096636,-1373.1556300370669,52.21978957259692,-1425.3754196096636,-1373.1556300370669,0,0,24,24,,0.0,0.0
46,STRK_USDT,STRK,USDT,2024-02-22 06:00:00,1708581600,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8794128786805893,1.8934253439063211,1.847702272,0.0115503800880646,243.5566909393806,-500.0,-256.4433090606194,243.5566909393806,-500.0,-256.4433090606194,0,0,22,22,,0.0,0.0
47,STRK_USDT,STRK,USDT,2024-02-22 07:00:00,1708585200,1.8716396823326948,-798.5336846586076,,0.0,-798.5336846586076,2.464865967176915e+16,0.0,2.464865967176915e+16,1.88039941043044,1.880942755737354,1.843038,0.018494463857355,32.419661941039365,-4.0,28.419661941039365,32.419661941039365,-4.0,28.419661941039365,6,0,12,18,,2.464865967176915e+16,0.0
48,STRK_USDT,STRK,USDT,2024-02-22 08:00:00,1708588800,1.7531280162256473,-293.30811501220194,,0.0,-293.30811501220194,3236438156000299.0,0.0,3236438156000299.0,1.9190999506541404,1.924178447942407,1.844881,0.0238380904465744,879.5114044582117,-24.0,855.5114044582117,879.5114044582117,-24.0,855.5114044582117,4,0,54,58,,3236438156000299.0,0.0
49,STRK_USDT,STRK,USDT,2024-02-22 09:00:00,1708592400,1.8509356914206452,-54.207499733818615,,0.0,-54.207499733818615,503495590509233.0,0.0,503495590509233.0,1.9390949375292763,1.943003279375825,1.9259511038191743,0.0051318601635175,1217.174899949271,0.0,1217.174899949271,1217.174899949271,0.0,1217.174899949271,1,0,44,45,,503495590509233.0,0.0
50,STRK_USDT,STRK,USDT,2024-02-22 10:00:00,1708596000,2.0048433177799696,-258.9999828889311,1.063922753911836,70.73427532525187,-188.2657075636792,2503946759924790.0,-544640309741145.0,1959306450183644.8,1.9052394242694977,1.9452630339382624,1.8770579339141968,0.0246480334497518,328.8482487036372,-5066.802095943966,-4737.953847240329,328.8482487036372,-5066.802095943966,-4737.953847240329,1,1,66,68,,2503946759924790.0,-544640309741145.0
51,STRK_USDT,STRK,USDT,2024-02-22 11:00:00,1708599600,,0.0,,0.0,0.0,0.0,0.0,0.0,1.9014280964826544,1.9056259734539815,1.8646539541741511,0.0182876865064744,340.86018443094315,-487.361516859212,-146.50133242826882,340.86018443094315,-487.361516859212,-146.50133242826882,0,0,44,44,,0.0,0.0
52,STRK_USDT,STRK,USDT,2024-02-22 12:00:00,1708603200,,0.0,,0.0,0.0,0.0,0.0,0.0,1.9081349901951667,1.9163523905216533,1.8708632141766044,0.0127638048005342,835.5036436298783,-2502.633020159444,-1667.1293765295654,835.5036436298783,-2502.633020159444,-1667.1293765295654,1,1,76,78,,0.0,0.0
53,STRK_USDT,STRK,USDT,2024-02-22 13:00:00,1708606800,,0.0,,0.0,0.0,0.0,0.0,0.0,1.856479186915888,1.864705332328612,1.8320181398831807,0.0126952500642857,253.4843611911095,-6592.500000000002,-6339.015638808893,253.4843611911095,-6592.500000000002,-6339.015638808893,0,0,42,42,,0.0,0.0
54,STRK_USDT,STRK,USDT,2024-02-22 14:00:00,1708610400,,0.0,1.9188724776427164,13.30473509702064,13.30473509702064,0.0,-39676554227309.0,-39676554227309.0,1.8666363462402011,1.869388930935333,1.8296125031812107,0.0171904940537828,540.2513373859819,-313.4467017816014,226.80463560438045,540.2513373859819,-313.4467017816014,226.80463560438045,0,1,52,53,,0.0,-39676554227309.0
55,STRK_USDT,STRK,USDT,2024-02-22 15:00:00,1708614000,0.973539752717458,-883.2891824952201,,0.0,-883.2891824952201,5572446027351401.0,0.0,5572446027351401.0,1.870405074671567,1.8759180840479188,1.832773906810036,0.0152131662039748,448.9750179610388,-259.6554099198337,189.31960804120516,448.9750179610388,-259.6554099198337,189.31960804120516,2,0,38,40,,5572446027351401.0,0.0
56,STRK_USDT,STRK,USDT,2024-02-22 16:00:00,1708617600,,0.0,,0.0,0.0,0.0,0.0,0.0,1.8754349010395983,1.877106412759276,1.828083034383291,0.0171764137183685,269.76069388996103,-2052.452307259625,-1782.691613369664,269.76069388996103,-2052.452307259625,-1782.691613369664,0,0,36,36,,0.0,0.0
57,STRK_USDT,STRK,USDT,2024-02-22 17:00:00,1708621200,,0.0,,0.0,0.0,0.0,0.0,0.0,1.852328866753754,1.8532540887779432,1.8156723,0.0186701836794841,105.36046286748218,-240.0,-134.63953713251783,105.36046286748218,-240.0,-134.63953713251783,0,0,18,18,,0.0,0.0
58,STRK_USDT,STRK,USDT,2024-02-22 18:00:00,1708624800,,0.0,1.273758922365745,52.42290344548148,52.42290344548148,0.0,-616705520369753.0,-616705520369753.0,1.8569883840845909,1.859510004689102,1.8201567574346915,0.0073963151940297,565.1133779556023,-21.97612916393836,543.137248791664,565.1133779556023,-21.97612916393836,543.137248791664,0,1,50,51,,0.0,-616705520369753.0
59,STRK_USDT,STRK,USDT,2024-02-22 19:00:00,1708628400,1.9797214638049323,-10.499999813129374,,0.0,-10.499999813129374,100882373605235.0,0.0,100882373605235.0,1.8675432891595063,1.891948568398888,1.8240695,0.0189000060682916,2521.8167562915487,-32.0,2489.8167562915487,2521.8167562915487,-32.0,2489.8167562915487,1,0,24,25,,100882373605235.0,0.0
60,STRK_USDT,STRK,USDT,2024-02-22 20:00:00,1708632000,1.979721463804929,-10.19999952982766,,0.0,-10.19999952982766,98000017300440.0,0.0,98000017300440.0,1.8587385137561243,1.896408501221316,1.8584935989408204,0.0168843034776138,88.53121671405471,-144.69657195677328,-56.165355242718576,88.53121671405471,-144.69657195677328,-56.165355242718576,1,0,16,17,,98000017300440.0,0.0
61,STRK_USDT,STRK,USDT,2024-02-22 21:00:00,1708635600,1.0161108076991414,-152.57692469236366,,0.0,-152.57692469236366,1031867006768702.0,0.0,1031867006768702.0,1.9019781331400256,1.9514619555284265,1.894483,0.0219837267372324,4207.58346515765,-8.0,4199.58346515765,4207.58346515765,-8.0,4199.58346515765,2,0,35,37,,1031867006768702.0,0.0
62,STRK_USDT,STRK,USDT,2024-02-22 22:00:00,1708639200,1.037774480897253,-369.3839877684737,2.7900960831232187,104.29801602898723,-265.08597173948647,3061643507342358.0,-2503581355147202.0,558062152195156.0,1.9719096286321416,1.9784664551204227,1.939158,0.0129766871432449,3398.2235740684446,-4.0,3394.2235740684446,3398.2235740684446,-4.0,3394.2235740684446,2,1,30,33,,3061643507342358.0,-2503581355147202.0
63,STRK_USDT,STRK,USDT,2024-02-22 23:00:00,1708642800,,0.0,,0.0,0.0,0.0,0.0,0.0,1.9412479714285715,1.9802732857156675,1.93350632,0.0217878525590619,296.6495194984454,-844.3604022469879,-547.7108827485424,296.6495194984454,-844.3604022469879,-547.7108827485424,0,0,22,22,,0.0,0.0
64,STRK_USDT,STRK,USDT,2024-02-23 01:00:00,1708650000,,0.0,,0.0,0.0,0.0,0.0,0.0,1.9903505157776136,2.054736746153846,1.937393,0.0272012811724739,6794.571049966371,-30.0,6764.571049966371,6794.571049966371,-30.0,6764.571049966371,0,0,51,51,,0.0,0.0
65,STRK_USDT,STRK,USDT,2024-02-23 01:00:00,1708650000,,0.0,,0.0,0.0,0.0,0.0,0.0,1.9741115540482292,1.9748242409109,1.973398867185559,0.000761894304048,232.82797931401464,0.0,232.82797931401464,232.82797931401464,0.0,232.82797931401464,0,0,8,8,,0.0,0.0
66,STRK_USDT,STRK,USDT,2024-02-23 02:00:00,1708653600,1.0324973874487318,-393.3188789982916,1.8301456287031603,386.31543627541225,-7.003442722879356,3326426381970153.0,-3612547704872489.5,-286121322902337.0,2.113160302071192,2.1248266147199235,1.107643452252378,0.3860871828872514,20803.761661972618,0.0,20803.761661972618,20803.761661972618,0.0,20803.761661972618,1,1,138,140,,3326426381970153.0,-3612547704872489.5
67,STRK_USDT,STRK,USDT,2024-02-23 03:00:00,1708657200,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0866613491333634,2.100510338414704,2.051487773262032,0.0151769713232644,2038.5158896679363,-5236.72,-3198.204110332064,2038.5158896679363,-5236.72,-3198.204110332064,0,2,62,64,,0.0,0.0
68,STRK_USDT,STRK,USDT,2024-02-23 04:00:00,1708660800,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0981026982667017,2.098407569381733,2.056725962089057,0.0174889859610134,27.960138351979595,-4.900993222141049,23.059145129838544,27.960138351979595,-4.900993222141049,23.059145129838544,0,1,10,11,,0.0,0.0
69,STRK_USDT,STRK,USDT,2024-02-23 05:00:00,1708664400,2.1562174173432904,-96.44908782447104,1.7673427022659476,146.5659436648648,50.11685584039374,1087571731464807.0,-1325390239993018.0,-237818508528211.0,2.12811755323554,2.1557578539400293,2.098463788289225,0.0134640117761427,13625.771882889672,0.0,13625.771882889672,13625.771882889672,0.0,13625.771882889672,2,2,122,126,,1087571731464807.0,-1325390239993018.0
70,STRK_USDT,STRK,USDT,2024-02-23 06:00:00,1708668000,,0.0,,0.0,0.0,0.0,0.0,0.0,2.160153777171902,2.1641126239914046,2.109500096049407,0.0195056827388835,965.2194155016704,-796.6069889552989,168.61242654637135,965.2194155016704,-796.6069889552989,168.61242654637135,0,0,44,44,,0.0,0.0
71,STRK_USDT,STRK,USDT,2024-02-23 07:00:00,1708671600,,0.0,3.766494383816053,35.30079311184059,35.30079311184059,0.0,-494947409035289.0,-494947409035289.0,2.0917767089898303,2.152230158914555,2.061195715173901,0.0200057653294456,113.8855938824524,-11548.72179459519,-11434.836200712738,113.8855938824524,-11548.72179459519,-11434.836200712738,0,1,89,90,,0.0,-494947409035289.0
72,STRK_USDT,STRK,USDT,2024-02-23 08:00:00,1708675200,,0.0,,0.0,0.0,0.0,0.0,0.0,2.061939991535985,2.087191126241549,2.035240293128222,0.0206878229983346,182.09285655386543,-4548.85369083212,-4366.760834278255,182.09285655386543,-4548.85369083212,-4366.760834278255,0,0,44,44,,0.0,0.0
73,STRK_USDT,STRK,USDT,2024-02-23 09:00:00,1708678800,,0.0,,0.0,0.0,0.0,0.0,0.0,2.067862865272227,2.074028777956381,2.02930193,0.0159302486592134,239.4155566832633,-648.0,-408.5844433167367,239.4155566832633,-648.0,-408.5844433167367,0,0,38,38,,0.0,0.0
