tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn,liquidity_hourly_cum_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly
STRK_ETH,STRK,ETH,2024-02-20 20:00:00,1708459200,0.0006460304939275702,-114720.25542965616,0.0007522358153425094,22867.09401686521,-91853.16141279094,8.667291664119435e+22,-1.1363919938535991e+23,-2.696628274416556e+22,8.667291664119435e+22,-1.1363919938535991e+23,-2.696628274416556e+22,0.0006748824210042956,0.0006547022787712403,0.000690647101795819,7.002855356459691e-06,3221478.8500468475,-3206406.1590277716,15072.691019075923,3221478.8500468475,-3206406.1590277716,15072.691019075923,183,27,3527,3737
STRK_USDC,STRK,USDC,2024-02-20 21:00:00,1708462800,1.8792797403674293,-15444.153697640257,1.4276865635197669,187.47543075884374,-15256.678266881412,1.941117436534253e+18,-6.540537606472424e+17,1.2870636758870108e+18,1.941117436534253e+18,-6.540537606472424e+17,1.2870636758870108e+18,1.9719308164458824,1.9043037371299985,2.0562406435684526,0.02444924028350922,600967.2558301843,-1025524.0004592245,-424556.7446290401,600967.2558301843,-1025524.0004592245,-424556.7446290401,65,9,1779,1853
STRK_USDT,STRK,USDT,2024-02-20 21:00:00,1708462800,1000000000000.0,-1.0228669e-11,,0,-1.0228669e-11,1283705417.0,0,1283705417.0,1283705417.0,0,1283705417.0,1.984864313846154,1.0004727149661377,11.22814,3.419316733580019,553.1169908937209,-1183.0,-629.8830091062791,553.1169908937209,-1183.0,-629.8830091062791,1,0,40,41
STRK_ETH,STRK,ETH,2024-02-20 21:00:00,1708462800,0.0006501146012214113,-90987.96353469347,0.0005181194424917359,19473.887650255354,-71514.07588443812,1.491826512198562e+23,-7.905672710900083e+22,7.012592411085537e+22,1.491826512198562e+23,-7.905672710900083e+22,7.012592411085537e+22,0.0006653282384884925,0.0006406192925016881,0.0006771137781398433,6.450176860196276e-06,2920354.2622823706,-4068602.1029691054,-1148247.8406867348,2920354.2622823706,-4068602.1029691054,-1148247.8406867348,178,29,2662,2869
STRK_USDT,STRK,USDT,2024-02-20 22:00:00,1708466400,2.053837631489996,-27.169928695637402,,0,-27.169928695637402,265876253958371.0,0,265876253958371.0,265876253958371.0,0,265876253958371.0,1.8999294666666666,1.8306691000000002,1.9868538126927506,0.05585336553732728,128.41545481542752,-2846.4,-2717.9845451845727,128.41545481542752,-2846.4,-2717.9845451845727,1,0,38,39
STRK_USDC,STRK,USDC,2024-02-20 22:00:00,1708466400,1.762520937696406,-17354.483925422726,0.4461206490215446,116.32793531037332,-17238.155990112355,9.284935356617628e+17,-7.224941428106167e+17,2.059993928511461e+17,9.284935356617628e+17,-7.224941428106167e+17,2.059993928511461e+17,1.8764750467547782,1.8126269741176468,2.0129386926837847,0.05417523574714708,882640.4608857485,-1372768.3403673016,-490127.8794815531,882640.4608857485,-1372768.3403673016,-490127.8794815531,73,11,2022,2106
STRK_ETH,STRK,ETH,2024-02-20 22:00:00,1708466400,0.0006003290231256105,-83157.4345599031,0.0002538625946759455,30588.5531354774,-52568.881424425694,9.967204357245992e+22,-1.5733005085802928e+23,-5.7658007285569354e+22,9.967204357245992e+22,-1.5733005085802928e+23,-5.7658007285569354e+22,0.0006215279757532366,0.0006049990100174946,0.0006696980239725704,1.5734879209445156e-05,2181365.293267721,-3684452.777575866,-1503087.484308145,2181365.293267721,-3684452.777575866,-1503087.484308145,173,63,3390,3626
STRK_USDT,STRK,USDT,2024-02-20 23:00:00,1708470000,1.6359866249665114,-238.99999977567285,,0,-238.99999977567285,5317947613508011.0,0,5317947613508011.0,5317947613508011.0,0,5317947613508011.0,1.91181108871215,1.873009216711061,1.9630675225810206,0.02772251712288571,3378.0973906762692,-1358.1069620359906,2019.9904286402787,3378.0973906762692,-1358.1069620359906,2019.9904286402787,1,0,64,65
STRK_USDC,STRK,USDC,2024-02-20 23:00:00,1708470000,1.8374148698567807,-23597.232965084084,1.7085298473532229,2687.4055994037535,-20909.82736568033,3.594635783843959e+17,-5.495107070338508e+17,-1.900471286494549e+17,3.594635783843959e+17,-5.495107070338508e+17,-1.900471286494549e+17,1.902212138,1.8496107663865544,1.943001638404724,0.018558360814117977,465905.2837745349,-388144.3603989725,77760.92337556236,465905.2837745349,-388144.3603989725,77760.92337556236,64,12,1138,1214
STRK_ETH,STRK,ETH,2024-02-20 23:00:00,1708470000,0.0006254581105880235,-45703.51827241326,0.00036293997039405206,14409.563949467367,-31293.954322945894,1.7748891263933369e+22,-6.595856915519779e+21,1.115303434841359e+22,1.7748891263933369e+22,-6.595856915519779e+21,1.115303434841359e+22,0.0006314296435677981,0.0006189952431479635,0.0006466634898704606,4.197922841733186e-06,2378591.179551457,-3166652.4310538154,-788061.2515023584,2378591.179551457,-3166652.4310538154,-788061.2515023584,117,34,3544,3695
STRK_ETH,STRK,ETH,2024-02-21 00:00:00,1708473600,0.0006245252031083367,-71188.68451629509,0.0010887765663844758,13214.806180114265,-57973.87833618083,2.594920859843154e+22,-3.407447236365987e+23,-3.147955150381672e+23,2.594920859843154e+22,-3.407447236365987e+23,-3.147955150381672e+23,0.0006602930153074269,0.0006352651261946389,0.0006979968848729133,1.6425817031190146e-05,1689202.7945140866,-1650574.8939381198,38627.90057596681,1689202.7945140866,-1650574.8939381198,38627.90057596681,144,35,2710,2889
STRK_USDT,STRK,USDT,2024-02-21 00:00:00,1708473600,2.0530898532248623,-94.17872842307548,1.6574787863422302,235.1878209314901,141.00909250841462,3187074305441403.0,-5317947613508011.0,-2130873308066608.0,3187074305441403.0,-5317947613508011.0,-2130873308066608.0,2.0036298568170685,1.9014731999999999,2.062779339244081,0.04647449134074951,2898.9866183278536,-88.0,2810.9866183278536,2898.9866183278536,-88.0,2810.9866183278536,2,1,86,89
STRK_USDC,STRK,USDC,2024-02-21 00:00:00,1708473600,1.8966681883559566,-28100.23079269054,3.3133119023319697,4437.368568813318,-23662.862223877222,6.608255086323779e+17,-9.631937842583053e+16,5.645061302065473e+17,6.608255086323779e+17,-9.631937842583053e+16,5.645061302065473e+17,1.9865747668393956,1.9157203638455607,2.0830630777767207,0.04740104794293556,698640.3746077842,-229201.7132701532,469438.661337631,698640.3746077842,-229201.7132701532,469438.661337631,44,10,1313,1367
STRK_USDC,STRK,USDC,2024-02-21 01:00:00,1708477200,2.0042076372551976,-18814.58350646734,8.697683104038934,10842.62161608564,-7971.961890381701,2.895508434371569e+17,-8.34581158850731e+17,-5.450303154135741e+17,2.895508434371569e+17,-8.34581158850731e+17,-5.450303154135741e+17,2.069190072434261,2.0190749782860546,2.161199557411045,0.03496363260535306,320447.52884890884,-241131.87149794682,79315.65735096202,320447.52884890884,-241131.87149794682,79315.65735096202,48,13,1025,1086
STRK_ETH,STRK,ETH,2024-02-21 01:00:00,1708477200,0.0006624738328804329,-89357.45254532808,0.0013558357265071388,15983.097031847601,-73374.35551348048,2.187778826590267e+22,-2.0823655048939083e+22,1.054133216963589e+21,2.187778826590267e+22,-2.0823655048939083e+22,1.054133216963589e+21,0.0006904527257211245,0.000672427360227437,0.0007182241244058229,1.0370724823445129e-05,1022012.4969386961,-1244786.3885455434,-222773.8916068473,1022012.4969386961,-1244786.3885455434,-222773.8916068473,169,34,2501,2704
STRK_USDT,STRK,USDT,2024-02-21 01:00:00,1708477200,1.4255704493398864,-80.66946116430164,,0,-80.66946116430164,6810439506238063.0,0,6810439506238063.0,6810439506238063.0,0,6810439506238063.0,2.0863030644282756,2.0532825,2.1163786853515143,0.01891474565721332,1222.7257371115818,-8.0,1214.7257371115818,1222.7257371115818,-8.0,1214.7257371115818,2,2,34,38
STRK_USDT,STRK,USDT,2024-02-21 02:00:00,1708480800,1.9350293532948961,-973.1367857846535,,0,-973.1367857846535,2.7055881454093604e+16,0,2.7055881454093604e+16,2.7055881454093604e+16,0,2.7055881454093604e+16,2.102953112703019,2.0608173,2.168490102056286,0.030424532769764787,588.2683570998447,-1607.161322765175,-1018.8929656653304,588.2683570998447,-1607.161322765175,-1018.8929656653304,7,1,66,74
STRK_USDC,STRK,USDC,2024-02-21 02:00:00,1708480800,2.067816304320681,-12835.232330886794,2.3840515696696154,83.44043079049982,-12751.791900096294,1.2595371800302408e+17,-1.5455397036004214e+17,-2.8600252357018064e+16,1.2595371800302408e+17,-1.5455397036004214e+17,-2.8600252357018064e+16,2.0696115435042914,2.016204162648666,2.150510672404383,0.03107832193599871,91456.83296807705,-129467.6817367204,-38010.84876864335,91456.83296807705,-129467.6817367204,-38010.84876864335,46,7,608,661
STRK_ETH,STRK,ETH,2024-02-21 02:00:00,1708480800,0.0007116721420342252,-43556.786572170764,0.0008060673633505255,48284.93628375572,4728.149711584956,1.7990374416559926e+22,-1.6307610836386592e+22,1.6827635801733338e+21,1.7990374416559926e+22,-1.6307610836386592e+22,1.6827635801733338e+21,0.0006906091998935942,0.0006736131406033355,0.0007221266130066119,1.279342042542879e-05,519996.79611552204,-1011174.9438875217,-491178.1477719997,519996.79611552204,-1011174.9438875217,-491178.1477719997,156,24,1742,1922
STRK_ETH,STRK,ETH,2024-02-21 03:00:00,1708484400,0.0006666532956180212,-47124.26304371123,0.0005152359438465273,4971.8723774557,-42152.39066625553,3.1352220408988937e+22,-5.496675375997612e+21,2.5855545032991327e+22,3.1352220408988937e+22,-5.496675375997612e+21,2.5855545032991327e+22,0.0006664951157247414,0.0006522790387254361,0.0006908570644964826,8.537100032460393e-06,582722.2504223483,-1954568.4177065454,-1371846.1672841972,582722.2504223483,-1954568.4177065454,-1371846.1672841972,120,13,1663,1796
STRK_USDT,STRK,USDT,2024-02-21 03:00:00,1708484400,2.145733253864832,-1124.5323597889783,,0,-1124.5323597889783,3.154981313229562e+16,0,3.154981313229562e+16,3.154981313229562e+16,0,3.154981313229562e+16,2.0188147525226245,1.9761815,2.104751201255652,0.026954300522590544,926.7472159401456,-7146.831371737133,-6220.084155796987,926.7472159401456,-7146.831371737133,-6220.084155796987,3,0,54,57
STRK_USDC,STRK,USDC,2024-02-21 03:00:00,1708484400,1.9666612844247173,-10728.763050119604,3.520744692134973,5710.34944649786,-5018.413603621743,8.923153599023781e+17,-6.830476314781923e+16,8.240105967545588e+17,8.923153599023781e+17,-6.830476314781923e+16,8.240105967545588e+17,2.014147655235015,1.97196666573423,2.076376192307692,0.024985961562007386,291236.4581248486,-622904.2770371933,-331667.8189123447,291236.4581248486,-622904.2770371933,-331667.8189123447,50,5,952,1007
STRK_ETH,STRK,ETH,2024-02-21 04:00:00,1708488000,0.0006471707993640919,-29182.755498745315,0.0003706071182845957,23474.65159571837,-5708.103903026946,8.774374973865289e+21,-4.658285660957657e+21,4.116089312907632e+21,8.774374973865289e+21,-4.658285660957657e+21,4.116089312907632e+21,0.0006677913506581928,0.0006601257897192193,0.0006800916942464033,3.793056641782473e-06,321671.81884323375,-399204.8155877849,-77532.99674455117,321671.81884323375,-399204.8155877849,-77532.99674455117,119,26,1402,1547
STRK_USDT,STRK,USDT,2024-02-21 04:00:00,1708488000,1.0888677010708725,-669.9999916793834,0.8735536032529226,668.9653865731448,-1.0346051062385868,8064173731709593.0,-2013564270332200.0,6050609461377393.0,8064173731709593.0,-2013564270332200.0,6050609461377393.0,2.038195956566242,1.9942678999999999,2.043626650926369,0.017560230096339533,257.13640620280626,-50.862462906169014,206.27394329663724,257.13640620280626,-50.862462906169014,206.27394329663724,5,2,52,59
STRK_USDC,STRK,USDC,2024-02-21 04:00:00,1708488000,1.9306089729277582,-14066.074603684488,2.7389981465669844,587.6904702198506,-13478.384133464639,2.2092808777112832e+17,-2.4368979666800584e+16,1.9655910810432774e+17,2.2092808777112832e+17,-2.4368979666800584e+16,1.9655910810432774e+17,2.007555156,1.9826254296814296,2.051741,0.008587839448459799,289516.9149892429,-392812.7122121424,-103295.7972228995,289516.9149892429,-392812.7122121424,-103295.7972228995,33,7,1340,1380
STRK_USDT,STRK,USDT,2024-02-21 05:00:00,1708491600,2.09313649920372,-299.15950165611025,,0,-299.15950165611025,1.0944499668333851e+17,0,1.0944499668333851e+17,1.0944499668333851e+17,0,1.0944499668333851e+17,1.9965021085493673,1.956224909090909,2.049103030730915,0.031313469399967556,252.91414323198163,-6435.9515239816565,-6183.037380749674,252.91414323198163,-6435.9515239816565,-6183.037380749674,2,0,82,84
STRK_USDC,STRK,USDC,2024-02-21 05:00:00,1708491600,1.890753988803692,-13903.782598858075,2.101187127945691,339.80910045551127,-13563.973498402564,5.326356170791283e+17,-3.111310073667036e+16,5.01522516342458e+17,5.326356170791283e+17,-3.111310073667036e+16,5.01522516342458e+17,2.0100268006223407,1.9451152460744185,2.051112,0.027725515190550387,198093.89402375964,-443375.4854368799,-245281.59141312027,198093.89402375964,-443375.4854368799,-245281.59141312027,61,7,1156,1224
STRK_ETH,STRK,ETH,2024-02-21 05:00:00,1708491600,0.0006364216325064136,-60660.0424190232,0.0006035950838638565,2155.904277223281,-58504.13814179992,4.290713134653014e+22,-2.0469547586792616e+22,2.2437583759737524e+22,4.290713134653014e+22,-2.0469547586792616e+22,2.2437583759737524e+22,0.0006645056647188464,0.0006499881217099933,0.0006802468862470826,7.345354219934524e-06,317822.67452932283,-1048639.100977717,-730816.4264483941,317822.67452932283,-1048639.100977717,-730816.4264483941,153,17,1301,1471
STRK_USDC,STRK,USDC,2024-02-21 06:00:00,1708495200,1.665578840779541,-14985.093162429876,0.8597329053038889,4242.357343397562,-10742.735819032314,2.98095279195696e+17,-2.0484551254726726e+17,9.324976664842874e+16,2.98095279195696e+17,-2.0484551254726726e+17,9.324976664842874e+16,1.9408979523469598,1.9086145203615548,2.031085,0.015197244736531654,227627.0260344274,-502618.8414681285,-274991.8154337011,227627.0260344274,-502618.8414681285,-274991.8154337011,57,15,946,1018
STRK_USDT,STRK,USDT,2024-02-21 06:00:00,1708495200,1.43574425853933,-444.4585132049813,,0,-444.4585132049813,2200121721476155.0,0,2200121721476155.0,2200121721476155.0,0,2200121721476155.0,1.9729597594285266,1.923551,1.996911790433028,0.019785363210685327,318.051196801178,-2570.0,-2251.948803198822,318.051196801178,-2570.0,-2251.948803198822,2,0,76,78
STRK_ETH,STRK,ETH,2024-02-21 06:00:00,1708495200,0.0006300689971969173,-35548.04453264785,0.0006338813212939023,1599.4581613125465,-33948.5863713353,2.95106649965436e+22,-9.13798922712258e+21,2.037267576942102e+22,2.95106649965436e+22,-9.13798922712258e+21,2.037267576942102e+22,0.0006519032866551455,0.0006391951434193937,0.0006627434755383484,3.92876301939511e-06,690909.1358116847,-1309113.0626056818,-618203.9267939972,690909.1358116847,-1309113.0626056818,-618203.9267939972,187,13,1821,2021
STRK_USDC,STRK,USDC,2024-02-21 07:00:00,1708498800,1.8636595098732769,-20857.213729401665,1.4110156379976195,25467.33777114294,4610.124041741274,1.1453960304462038e+18,-1.891977497840469e+18,-7.465814673942652e+17,1.1453960304462038e+18,-1.891977497840469e+18,-7.465814673942652e+17,1.9145467372881353,1.89519237,1.9459890583333332,0.010511347213984716,220935.79275526095,-175723.33772579182,45212.45502946913,220935.79275526095,-175723.33772579182,45212.45502946913,65,20,789,874
STRK_USDT,STRK,USDT,2024-02-21 07:00:00,1708498800,0.9179607337806654,-571.1498738940392,,0,-571.1498738940392,4169419359819627.0,0,4169419359819627.0,4169419359819627.0,0,4169419359819627.0,1.9458101816968545,1.9013460183486237,1.9633960292078942,0.014899115383543536,773.4420871034018,-2924.1542,-2150.7121128965982,773.4420871034018,-2924.1542,-2150.7121128965982,2,0,178,180
STRK_ETH,STRK,ETH,2024-02-21 07:00:00,1708498800,0.0006226544587149324,-70599.73424859202,0.0005552094898190873,7712.5930800492715,-62887.14116854275,9.236298781094176e+22,-1.465855346215927e+22,7.770443434878249e+22,9.236298781094176e+22,-1.465855346215927e+22,7.770443434878249e+22,0.0006505694591657892,0.000626443785570674,0.0006590449056873448,4.052527615011217e-06,1098385.3032928417,-913274.2917179859,185111.01157485577,1098385.3032928417,-913274.2917179859,185111.01157485577,203,22,2282,2507
STRK_USDC,STRK,USDC,2024-02-21 08:00:00,1708502400,1.8811748705471596,-19681.766470381743,2.2939138269941797,12294.543114567317,-7387.223355814425,3.9652400120289286e+17,-4.05577381337109e+17,-9053380134216128.0,3.9652400120289286e+17,-4.05577381337109e+17,-9053380134216128.0,1.9152105750165236,1.863864861111111,1.9500600186666668,0.017289978386890312,395817.85285190993,-241318.4417728776,154499.41107903235,395817.85285190993,-241318.4417728776,154499.41107903235,55,16,933,1004
STRK_USDT,STRK,USDT,2024-02-21 08:00:00,1708502400,1.8076967125021732,-829.3652884303752,1.6026671183667356,309.60676569297163,-519.7585227374036,7722562936225817.0,-2714953077003384.0,5007609859222433.0,7722562936225817.0,-2714953077003384.0,5007609859222433.0,1.9046522028338613,1.86654176,1.9354713489380466,0.020885054972203835,2055.595005090202,-3856.119366303852,-1800.52436121365,2055.595005090202,-3856.119366303852,-1800.52436121365,2,1,68,71
STRK_ETH,STRK,ETH,2024-02-21 08:00:00,1708502400,0.0006190718551380893,-81612.10630660554,0.0003840872530465681,23132.87688583456,-58479.22942077098,5.903803914619929e+22,-7.463965506676658e+21,5.157407363952263e+22,5.903803914619929e+22,-7.463965506676658e+21,5.157407363952263e+22,0.0006488330668234759,0.0006392050940559296,0.000660611266217601,4.250736192942606e-06,1599970.5868889457,-1046617.7338348075,553352.8530541381,1599970.5868889457,-1046617.7338348075,553352.8530541381,195,23,2319,2537
STRK_USDC,STRK,USDC,2024-02-21 09:00:00,1708506000,1.8734170080677028,-11056.718544869698,0.3237876549131716,5526.3287133494305,-5530.389831520268,4.518016554101159e+17,-2.1929026910233715e+17,2.3251138630777875e+17,4.518016554101159e+17,-2.1929026910233715e+17,2.3251138630777875e+17,1.929582875,1.8772498292483455,1.9597631901167003,0.019331779368673235,256999.8301563915,-380915.4446130354,-123915.61445664393,256999.8301563915,-380915.4446130354,-123915.61445664393,63,14,683,760
STRK_USDT,STRK,USDT,2024-02-21 09:00:00,1708506000,1.9827371015249078,-91.51345325447463,,0,-91.51345325447463,660442521851087.0,0,660442521851087.0,660442521851087.0,0,660442521851087.0,1.9411907026094437,1.8912961697223312,1.9575648428785624,0.021415387397366294,2092.6256436950734,-2970.358406654341,-877.7327629592673,2092.6256436950734,-2970.358406654341,-877.7327629592673,3,0,68,71
STRK_ETH,STRK,ETH,2024-02-21 09:00:00,1708506000,0.0006605725225008712,-39712.77313913584,0.0006690548416056579,5347.329385960484,-34365.44375317536,4.941139610503778e+22,-2.8626175550247487e+22,2.0785220554790296e+22,4.941139610503778e+22,-2.8626175550247487e+22,2.0785220554790296e+22,0.0006610605571677258,0.0006476663098869095,0.0006714184938304676,5.437880642154883e-06,1725299.0940453326,-1689783.47084916,35515.62319617253,1725299.0940453326,-1689783.47084916,35515.62319617253,146,10,2515,2671
STRK_USDC,STRK,USDC,2024-02-21 10:00:00,1708509600,1.7861672699546018,-22164.225707299385,0.5189370131051728,7974.773127932824,-14189.452579366562,3.368987412727769e+17,-1.2972404590072214e+17,2.0717469537205475e+17,3.368987412727769e+17,-1.2972404590072214e+17,2.0717469537205475e+17,1.871589448609883,1.85720094,1.892564880522025,0.008005941720751758,191035.11734732825,-178151.77020911727,12883.347138210986,191035.11734732825,-178151.77020911727,12883.347138210986,57,14,513,584
STRK_ETH,STRK,ETH,2024-02-21 10:00:00,1708509600,0.0006352477682480986,-42181.74108499628,0.0005062077338479487,26443.40885017422,-15738.332234822064,2.083341347872174e+22,-4.2134960296289e+22,-2.1301546817567257e+22,2.083341347872174e+22,-4.2134960296289e+22,-2.1301546817567257e+22,0.000643003538299093,0.0006374653397888977,0.0006540300013132615,3.982185465102797e-06,796653.4858177454,-1094889.97157905,-298236.4857613045,796653.4858177454,-1094889.97157905,-298236.4857613045,98,25,1707,1830
STRK_USDT,STRK,USDT,2024-02-21 10:00:00,1708509600,1.6424776124140958,-49.525470214299474,,0,-49.525470214299474,380944404024100.0,0,380944404024100.0,380944404024100.0,0,380944404024100.0,1.877644142750287,1.854392,1.8926444965383704,0.015561599769132684,73.97572473693901,-1892.0529847069324,-1818.0772599699935,73.97572473693901,-1892.0529847069324,-1818.0772599699935,2,1,34,37
STRK_USDC,STRK,USDC,2024-02-21 11:00:00,1708513200,1.6262057784874713,-16923.247860141753,0.6754209137954812,4334.700380867675,-12588.547479274079,3.069959013178293e+17,-1.5738196350515174e+17,1.4961393781267757e+17,3.069959013178293e+17,-1.5738196350515174e+17,1.4961393781267757e+17,1.8758023702651516,1.8398170824483733,1.9121405584,0.01683710587902357,83783.79339046853,-287591.41387551173,-203807.6204850432,83783.79339046853,-287591.41387551173,-203807.6204850432,47,8,520,575
STRK_USDT,STRK,USDT,2024-02-21 11:00:00,1708513200,0.9897674351758692,-1218.010814278519,,0,-1218.010814278519,1.169496395390477e+16,0,1.169496395390477e+16,1.169496395390477e+16,0,1.169496395390477e+16,1.8935483450883046,1.849862261904762,1.907336439789315,0.020577398021147417,639.9818065994205,-2026.0,-1386.0181934005795,639.9818065994205,-2026.0,-1386.0181934005795,2,0,72,74
STRK_ETH,STRK,ETH,2024-02-21 11:00:00,1708513200,0.0006326025296009844,-30382.03423797069,0.0004852321896297138,28568.59602858432,-1813.4382093863678,7.547484629376462e+22,-1.018047492570766e+22,6.529437136805696e+22,7.547484629376462e+22,-1.018047492570766e+22,6.529437136805696e+22,0.000644590828898465,0.0006350182727095195,0.0006544293343280201,3.881036944150524e-06,456747.0119943264,-1001926.7680094562,-545179.7560151299,456747.0119943264,-1001926.7680094562,-545179.7560151299,126,24,1242,1392
STRK_ETH,STRK,ETH,2024-02-21 12:00:00,1708516800,0.0005911552993835079,-75212.99880281893,0.00027564028836205365,5718.0156625505715,-69494.98314026835,1.1965176715247157e+23,-8.547196481577197e+22,3.41798023366996e+22,1.1965176715247157e+23,-8.547196481577197e+22,3.41798023366996e+22,0.0006173513351951382,0.0006062021252086628,0.0006379055108647813,6.611300472912425e-06,318196.855856717,-1594111.7138199166,-1275914.8579631997,318196.855856717,-1594111.7138199166,-1275914.8579631997,107,47,1672,1826
STRK_USDC,STRK,USDC,2024-02-21 12:00:00,1708516800,1.730384761352315,-20830.07642274473,1.0360589083391358,2653.1234818475436,-18176.952940897187,3.785177895263529e+17,-2.511330175891504e+17,1.273847719372025e+17,3.785177895263529e+17,-2.511330175891504e+17,1.273847719372025e+17,1.8016164947512552,1.7767900444444444,1.8538185596800394,0.01786533269095878,53063.839496060886,-316412.2276355452,-263348.38813948433,53063.839496060886,-316412.2276355452,-263348.38813948433,49,25,513,587
STRK_USDT,STRK,USDT,2024-02-21 12:00:00,1708516800,1.4304749228799103,-5.410167184924896,,0,-5.410167184924896,1410082521569314.0,0,1410082521569314.0,1410082521569314.0,0,1410082521569314.0,1.8158032919110507,1.7896449196221786,1.8786781233774572,0.021697583421410167,121.95201243862027,-6690.800395359112,-6568.848382920492,121.95201243862027,-6690.800395359112,-6568.848382920492,3,0,66,69
STRK_ETH,STRK,ETH,2024-02-21 13:00:00,1708520400,0.0005739233935411827,-46104.613670981766,0.00030447649657574843,9685.45705131482,-36419.156619666945,1.4111020854717203e+23,-1.0824751834315462e+23,3.286269020401741e+22,1.4111020854717203e+23,-1.0824751834315462e+23,3.286269020401741e+22,0.0006118106674821035,0.000576064996498026,0.0006210938382656774,1.2305909041948543e-05,625544.4254865213,-1539225.7995848947,-913681.3740983733,625544.4254865213,-1539225.7995848947,-913681.3740983733,98,51,2294,2443
STRK_USDC,STRK,USDC,2024-02-21 13:00:00,1708520400,1.7647189785264303,-5980.459646261362,0.9656611308579781,1673.342157392372,-4307.117488868989,1.622215118247829e+17,-2.5221640896443686e+17,-8.999489713965395e+16,1.622215118247829e+17,-2.5221640896443686e+17,-8.999489713965395e+16,1.7415956000000001,1.6742697316337978,1.8281928317051774,0.04364664162534675,75033.18145916639,-473943.09607062396,-398909.91461145756,75033.18145916639,-473943.09607062396,-398909.91461145756,34,21,680,735
STRK_USDT,STRK,USDT,2024-02-21 13:00:00,1708520400,1.8078664348049769,-276.9999997560779,,0,-276.9999997560779,793531084546182.0,0,793531084546182.0,793531084546182.0,0,793531084546182.0,1.7703757907692306,1.6955953324677477,1.8187385357169188,0.03806334712213414,242.3488091307676,-6973.506241132932,-6731.157432002165,242.3488091307676,-6973.506241132932,-6731.157432002165,1,0,96,97
STRK_ETH,STRK,ETH,2024-02-21 14:00:00,1708524000,0.0005541580318102141,-53265.99423750941,0.0002608335558159988,12638.113946319314,-40627.8802911901,6.049592997682844e+22,-1.2819833040922482e+23,-6.770240043239637e+22,6.049592997682844e+22,-1.2819833040922482e+23,-6.770240043239637e+22,0.000582103863986348,0.0005725981877122078,0.0005932993425717972,3.4807745481981885e-06,856992.4142250076,-1460029.6295733275,-603037.2153483198,856992.4142250076,-1460029.6295733275,-603037.2153483198,98,68,1691,1857
STRK_USDC,STRK,USDC,2024-02-21 14:00:00,1708524000,1.4230813822689925,-7047.140671103624,0.41148212616244406,8675.876881762086,1628.7362106584615,1.5597048852630262e+17,-2.1866995780715194e+17,-6.269946928084931e+16,1.5597048852630262e+17,-2.1866995780715194e+17,-6.269946928084931e+16,1.6845738783232331,1.6506830424822991,1.8783526,0.023160269209430918,248763.3762683396,-518484.3629799026,-269720.98671156296,248763.3762683396,-518484.3629799026,-269720.98671156296,29,19,647,695
STRK_USDT,STRK,USDT,2024-02-21 14:00:00,1708524000,0.8874642912932167,-51.52434576648471,,0,-51.52434576648471,240138295479393.0,0,240138295479393.0,240138295479393.0,0,240138295479393.0,1.68723,1.665106,1.721695495300898,0.01908024104820811,278.89529280093404,-739.1999999999999,-460.3047071990659,278.89529280093404,-739.1999999999999,-460.3047071990659,1,0,54,55
STRK_ETH,STRK,ETH,2024-02-21 15:00:00,1708527600,0.0005726116467940874,-45284.45499465132,0.0003409104445459901,3723.1239459588796,-41561.331048692446,1.7456859016259336e+22,-1.3983144041947033e+22,3.473714974312303e+21,1.7456859016259336e+22,-1.3983144041947033e+22,3.473714974312303e+21,0.0005938133244142464,0.0005768460278951947,0.0006069328088741514,7.870576269612918e-06,1318581.006646555,-811187.0866208945,507393.9200256604,1318581.006646555,-811187.0866208945,507393.9200256604,78,34,1415,1527
STRK_USDC,STRK,USDC,2024-02-21 15:00:00,1708527600,1.6420022098200837,-12958.386330219691,0.4096835708471485,648.7075395074755,-12309.678790712216,3.603093183738027e+17,-1.0487373352318093e+17,2.5543558485062176e+17,3.603093183738027e+17,-1.0487373352318093e+17,2.5543558485062176e+17,1.720496142146919,1.6701661156723224,1.7616083972173855,0.02551877122877793,313492.4135183565,-113987.28579437797,199505.12772397854,313492.4135183565,-113987.28579437797,199505.12772397854,26,9,421,456
STRK_USDT,STRK,USDT,2024-02-21 15:00:00,1708527600,1.7133959651598305,-86.85876050734919,,0,-86.85876050734919,776068468570508.0,0,776068468570508.0,776068468570508.0,0,776068468570508.0,1.7253555170180588,1.6724942222222223,1.759016317385109,0.03096536151640009,1662.0266694985205,-56.4,1605.6266694985204,1662.0266694985205,-56.4,1605.6266694985204,2,0,62,64
