,tag,token0,token1,date,timestamp,token0_hourly_price_median_mint,token0_hourly_amount_mint,token0_hourly_price_median_burn,token0_hourly_amount_burn,token0_hourly_amount_net_mint_burn,liquidity_hourly_sum_mint,liquidity_hourly_sum_burn,liquidity_hourly_net_mint_burn,token0_hourly_price_median_swap,token0_hourly_price_min_swap,token0_hourly_price_max_swap,token0_hourly_price_std_swap,token0_hourly_amount_buy_swap,token0_hourly_amount_sell_swap,token0_hourly_amount_net_swap,token0_hourly_amount_cum_buy_swap,token0_hourly_amount_cum_sell_swap,token0_hourly_amount_cum_net_swap,total_events_hourly_mint,total_events_hourly_burn,total_events_hourly_swap,total_events_hourly,token0_daily_amount_net_swap,liquidity_hourly_cum_sum_mint,liquidity_hourly_cum_sum_burn
68,STRK_USDC,STRK,USDC,2024-02-21 16:00:00,1708531200,1.262135197161514,-3705.013087215892,2.093227231202625,2745.7219807159117,-959.2911064999804,2.19986290306191e+17,-8.340629724092851e+16,1.365799930652625e+17,1.842575373032955,1.9081718544058195,1.750883,0.0426528815520814,1182111.278274139,-195829.35332132815,986281.9249528107,1182111.278274139,-195829.35332132815,986281.9249528107,16,4,785,805,,2.19986290306191e+17,-8.340629724092851e+16
69,STRK_USDC,STRK,USDC,2024-02-21 17:00:00,1708534800,1.9247557939583733,-9012.189778574348,1.8348224637147703,1546.0580988886984,-7466.131679685649,1.5677064550053952e+17,-1.9966095226467405e+17,-4.289030676413453e+16,1.895674083490041,1.9407096218512567,1.863463333597884,0.0213148354627136,205945.0487156592,-1036110.880113996,-830165.8313983367,205945.0487156592,-1036110.880113996,-830165.8313983367,24,9,449,482,,1.5677064550053952e+17,-1.9966095226467405e+17
70,STRK_USDC,STRK,USDC,2024-02-21 18:00:00,1708538400,1.8334884635418207,-82299.06913967317,1.555394010933377,150.4449874919132,-82148.62415218126,9.86623953836534e+17,-2.697222268110425e+16,9.5965173115543e+17,1.865737,1.8981109672,1.8480084230769231,0.0123196837488115,89400.88286125379,-185492.73395201532,-96091.85109076156,89400.88286125379,-185492.73395201532,-96091.85109076156,27,4,414,445,,9.86623953836534e+17,-2.697222268110425e+16
71,STRK_USDC,STRK,USDC,2024-02-21 19:00:00,1708542000,1.779841322739209,-5450.217754804423,0.497730254044779,6700.744970426903,1250.52721562248,3.762712770017205e+17,-1.849945969149298e+17,1.9127668008679072e+17,1.8680787663551404,1.8981705731343284,1.833497691764706,0.0124866801402184,84239.64100915534,-151916.48884723047,-67676.84783807513,84239.64100915534,-151916.48884723047,-67676.84783807513,34,12,355,401,,3.762712770017205e+17,-1.849945969149298e+17
72,STRK_USDC,STRK,USDC,2024-02-21 20:00:00,1708545600,1.7511615233255444,-7715.857686262185,1.515339786402251,838.580986043038,-6877.276700219147,3.957136782611393e+17,-2.5685712251453136e+16,3.700279660096862e+17,1.8110096153846156,1.843889197984517,1.7868430623529412,0.0141420626648462,24903.217805910062,-333548.9200862342,-308645.7022803242,24903.217805910062,-333548.9200862342,-308645.7022803242,40,4,356,400,,3.957136782611393e+17,-2.5685712251453136e+16
73,STRK_USDC,STRK,USDC,2024-02-21 21:00:00,1708549200,1.4955771673084348,-23005.17782535395,0.791299586294528,35.017754943809976,-22970.16007041014,2.5884627825774214e+17,-3.3980202421687244e+16,2.248660758360549e+17,1.787642932,1.8034460528160243,1.7800469774999998,0.0057386023375649,30452.6068498812,-165055.6180206505,-134603.01117076928,30452.6068498812,-165055.6180206505,-134603.01117076928,21,2,230,253,,2.5884627825774214e+17,-3.3980202421687244e+16
74,STRK_USDC,STRK,USDC,2024-02-21 22:00:00,1708552800,1.7447119191611546,-4330.899209285723,1.9024917550380416,1037.7701388018315,-3293.129070483892,7.380238610231698e+16,-4.845169024496524e+16,2.5350695857351736e+16,1.7769314099344546,1.808179796514024,1.757519566142857,0.0095028497913001,164962.9877469425,-1246466.8306965786,-1081503.842949636,164962.9877469425,-1246466.8306965786,-1081503.842949636,28,8,531,567,,7.380238610231698e+16,-4.845169024496524e+16
75,STRK_USDC,STRK,USDC,2024-02-21 23:00:00,1708556400,1.503547765074122,-2925.862503836071,2.9861163153203547,1098.9152310810714,-1826.947272755,1.3639089913986365e+17,-6.8313106283181976e+16,6.807779285668167e+16,1.83223929157227,1.894539981,1.7744249340350071,0.0302310124797455,489461.36677635246,-109746.88315722116,379714.48361913126,489461.36677635246,-109746.88315722116,379714.48361913126,19,9,473,501,,1.3639089913986365e+17,-6.8313106283181976e+16
76,STRK_USDC,STRK,USDC,2024-02-22 00:00:00,1708560000,1.77647034194885,-1789.5449292296091,11.734819308420867,27.32707607776136,-1762.2178531518475,3.899826484496096e+16,-9995170327388400.0,2.900309451757256e+16,1.8448454621761192,1.890956102859722,1.8231533793103447,0.0173302509617676,70382.66242310319,-157747.26792249084,-87364.60549938765,70382.66242310319,-157747.26792249084,-87364.60549938765,14,3,245,262,,3.899826484496096e+16,-9995170327388400.0
77,STRK_USDC,STRK,USDC,2024-02-22 01:00:00,1708563600,1.874109617088184,-1038.0921003550577,1.3037649988376323,593.1231227617618,-444.9689775932959,5.663699692972786e+16,-1.0629916672646058e+16,4.60070802570818e+16,1.859791215197434,1.8941580447713868,1.813281926477709,0.0183200978460951,148461.34166465653,-243747.17697961896,-95285.83531496245,148461.34166465653,-243747.17697961896,-95285.83531496245,17,4,304,325,,5.663699692972786e+16,-1.0629916672646058e+16
